Date of Sale,Price,Address,City,State,Country
13/03/2018,178000,"APT 2, KILLALOE HOUSE, CLARE VILLAGE DUBLIN 13, Dublin 17",Dublin,Leinster,Ireland
12/03/2018,315000,"2 FORTH RD, EAST WALL, DUBLIN, Dublin 3",Dublin,Leinster,Ireland
09/03/2018,279735.68,"42 The Close, Citywest Village, Citywest, Dublin 24",Dublin,Leinster,Ireland
09/03/2018,557000,"7 BRIGHTON GREEN, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
09/03/2018,559000,"7A LUTTRELLSTOWN COURT, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
09/03/2018,370000,"93 NEWBURY AVE, CLONSHAUGH, DUBLIN 17, Dublin 17",Dublin,Leinster,Ireland
08/03/2018,257500,"14 ANNFIELD VIEW, CARPENTERSTOWN RD, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
08/03/2018,290000,"31 HAYWORTH MEWS, ONGAR, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
08/03/2018,120000,"35 BARONS HALL GROVE, BALBRIGGAN, CO DUBLIN",Dublin,Leinster,Ireland
07/03/2018,127000,"5 BRACKENWOOD LANE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
06/03/2018,341525,"55 The Avenue, Hansfield, Dublin 15",Dublin,Leinster,Ireland
28/02/2018,346000,"Unit 5 Parkside Avenue, Parkside, Malahide Road, Dublin 9",Dublin,Leinster,Ireland
27/02/2018,286000,"26 LOURDES RD, MARYLAND, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
27/02/2018,440000,"4 ASHINGTON CRESCENT, NAVAN RD, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
23/02/2018,385000,"1 BELFORT HOUSE, SYDENHAM VILLAS, DUNDRUM DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
23/02/2018,256000,"72 EDGEWOOD LAWN, BLANCHARDSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
22/02/2018,129500,"17, GRANGE ABBEY DRIVE, DONAGHMEDE DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
22/02/2018,571000,"6 SILVERWOOD RD, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
20/02/2018,87000,"18 LANDY'S COURT, GEORGE'S HILL, MILL ST",Dublin,Leinster,Ireland
20/02/2018,187000,"29 GOLF SUITES - HOTEL SUITE 8, BLOCK 1 COLDWATER LAKE SUITE, CITYWEST SAGGART",Dublin,Leinster,Ireland
13/02/2018,30000,"13 CROFTWOOD GARDENS CHERRY ORCHARD, DUBLIN 10, DUBLIN, Dublin 10",Dublin,Leinster,Ireland
07/02/2018,309000,"14 CLYDE HOUSE, BALLSBRIDGE COURT, SERPENTINE AVE, Dublin 4",Dublin,Leinster,Ireland
26/03/2018,277533,"119 Alder House, Silverbanks, The Coast",Dublin,Leinster,Ireland
26/03/2018,285000,"123 SOUTH GATE, CORK ST, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
26/03/2018,312774,"8 PARKSIDE GREEN PARKSIDE, MALAHIDE ROAD",Dublin,Leinster,Ireland
23/03/2018,355000,"119 CLANRANALD RD, DONNYCARNEY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
23/03/2018,420000,"157 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
23/03/2018,511013,"2 LARKFIELD PLACE, CLAY FARM, LEOPARDSTOWN, Dublin 18",Dublin,Leinster,Ireland
23/03/2018,766519.82,"22 Terenure Gate, Terenure Road West, Terenure",Dublin,Leinster,Ireland
23/03/2018,280000,"25 ELY DR, OLD COURT, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
23/03/2018,210000,"50 CRESCENT HOUSE, MARINO CRESCENT, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
23/03/2018,672500,"76 LEINSTER PARK, HAROLDS CROSS, DUBLIN 6W",Dublin,Leinster,Ireland
22/03/2018,385000,"21 BELARMINE COURT, STEPASIDE, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
22/03/2018,525000,"25 THE HILL, WOODPARK, BALLINTEER DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
22/03/2018,242000,"48 THE WAY, HUNTERS RUN, CLONEE DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
22/03/2018,192936.71,"56 ABBERLEY APTS, ABBERLEY SQ, HIGH ST DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
22/03/2018,295154.19,"71 Beech House, Silverbanks, Coast Road, Dublin 13",Dublin,Leinster,Ireland
21/03/2018,200000,"183 ERRIGAL RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
20/03/2018,202105,"18 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,205000,"20 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,205000,"28 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,205000,"30 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,205000,"31 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,205000,"34 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,205000,"36 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,233333,"39 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,205000,"47 CASSIAN COURT SOUTH, ROYAL CANAL PARK, ASHTOWN, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,263733,"APT 2 CASSIAN COURT NORTH, ROYAL CANAL PARK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
16/03/2018,325000,"2 CARNDONAGH PARK, DONAGHMEDE, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
16/03/2018,194690.27,"37 Sycamore House, Silverbanks, The Coast, Dublin 13",Dublin,Leinster,Ireland
16/03/2018,135000,"64C RUSSELL AVE, DRUMCONDRA, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
16/03/2018,280000,"ELLERSLIE LODGE, CRINKEN LANE, SHANKILL, Dublin 18",Dublin,Leinster,Ireland
15/03/2018,105000,"57, CROFTWOOD PARK, CHERRY ORCHARD DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
15/03/2018,125000,"5, CLAREMONT LAWNS, GLASNEVIN DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
14/03/2018,430000,"APT 6 THE WILLOWS, 71-73 ROCK ROAD, BLACKROCK",Dublin,Leinster,Ireland
13/03/2018,170000,"CELINE HOUSE, RAHEEN BRITTAS, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
12/03/2018,442000,"12 COOLATREE ROAD, BEAUMONT, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
09/03/2018,425000,"10 GLENLYON CRESCENT, KNOCKLYOH, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
08/03/2018,375000,"59 WOODLAWN PARK DR, FIRHOUSE, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
07/03/2018,465001,"14 CHERRY GROVE, WALKINSTOWN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
28/02/2018,840000,"11 LOWER ELMWOOD AVE, RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
28/02/2018,445000,"58 WYATTVILLE PARK, LOUGHLINSTOWN, CO DUBLIN",Dublin,Leinster,Ireland
27/02/2018,385000,"1 ROSARY TCE, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
26/02/2018,700000,"52 NEWTOWNPARK AVE, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
23/02/2018,288750,"58 CEDAR COURT, HAROLDS CROSS, DUBLIN 6W",Dublin,Leinster,Ireland
23/02/2018,325000,"9 TYRCONNELL PLACE, TYRCONNELL RD, INCHICORE DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
21/02/2018,192951,"39 BAILE NA LAOCHRA, POPPINTREE, BALLYMUN, Dublin 11",Dublin,Leinster,Ireland
16/02/2018,210000,"112 BELMAYNE, PARK SOUTH DUBLIN 17, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
14/02/2018,140000,"6 WOODVIEW COURT, OLD STILLORGAN RD, STILLORGAN",Dublin,Leinster,Ireland
13/02/2018,258000,"APT 75 BERTRAM COURT, CHRISTCHURCH, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
09/02/2018,290000,"19 GREENLEA PLACE, TERENURE RD WEST, DUBLIN 6W",Dublin,Leinster,Ireland
22/01/2018,37500,"116 CASTLEGATE WAY, ADAMSTOWN, DUBLIN",Dublin,Leinster,Ireland
23/03/2018,865000,"12 ASHDALE RD, TERENURE, DUBLIN 6W",Dublin,Leinster,Ireland
23/03/2018,395000,"136 COLLINS PARK, WHITEHALL, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
23/03/2018,656388,"179 Stepaside Park, Stepaside",Dublin,Leinster,Ireland
23/03/2018,305000,"30 BODEN HEATH, BALLYBODEN, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
23/03/2018,259912,"30 Elder Heath Drive, Kiltipper Road, Dublin 24, Dublin 24",Dublin,Leinster,Ireland
23/03/2018,450000,"55 RIOH RD, ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
23/03/2018,480176,"69 Ardilea Crescent, Heidelberg, Ardilea",Dublin,Leinster,Ireland
23/03/2018,311000,"76 GLENSHESK RD, WHITEHALL, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
23/03/2018,310000,"81 BROOKFIELD, ARTANE, DUBLIN 15, Dublin 5",Dublin,Leinster,Ireland
23/03/2018,420000,"9 BEECH WALK, BROOKWOOD, SCHOLARSTOWN RD DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
23/03/2018,360000,"96 MARLAY VIEW, BALLINTEER RD, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
23/03/2018,590000,"THE BUNGALOW, 80 FINGLAS RD OLD, GLASNEVIN DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
22/03/2018,460000,"12 NEWBROOK EST, BALLYBODEN, RATHFARNHAM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
22/03/2018,690000,"194 SEAPARK, MALAHIDE, DUBLIN",Dublin,Leinster,Ireland
22/03/2018,279735.68,"48 The Close Citywest Village, Citywest Dublin 24",Dublin,Leinster,Ireland
22/03/2018,371600,"8 MALPAS PLACE, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
20/03/2018,155000,"13 BEVERTON COURT, DONABATE, DUBLIN",Dublin,Leinster,Ireland
20/03/2018,670000,"145 FOXROCK PARK, FOXROCK, DUBLIN, Dublin 18",Dublin,Leinster,Ireland
20/03/2018,158590.3,"45 Sycamore House, Silverbanks, The Coast Baldoyle, Dublin 13",Dublin,Leinster,Ireland
20/03/2018,229000,"APT 294 PREMIER SQ, FINGLAS RD, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
16/03/2018,329000,"19 BAYSIDE BOULEVARD NORTH, SUTTON, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
16/03/2018,460000,"19 Diswellstown Grove, Castleknock, Dublin 15",Dublin,Leinster,Ireland
16/03/2018,387000,"20 MASK ROAD, ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
16/03/2018,700000,"43 UPPER DRUMCONDRA RD, DRUMCONDRA, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
16/03/2018,275000,"612 TIME PLACE, 21 CORRIG RD, SANDFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
16/03/2018,135000,"64A RUSSELL AVE, DRUMCONDRA, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
16/03/2018,135000,"64B RUSSELL AVE, DRUMCONDRA, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
16/03/2018,408000,"APT 36 & 43 52 MOUNTJOY SQUARE, APT 48 55 MOUNTJOY SQUARE, DUBLIN 1",Dublin,Leinster,Ireland
15/03/2018,447000,"18 THE HAVEN, ST MOBHI RD, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
15/03/2018,176000,"822 BREMORE CASTLE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
14/03/2018,260000,"172 BENMADIGAN RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
13/03/2018,206000,"6 FINN EBER SQ, FINGLAS, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
12/03/2018,925000,"110 SANDFORD RD, RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
12/03/2018,452000,"27 BERWICK HALL, CHURCHTOWN, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
12/03/2018,335000,"87 WINDMILL LANE APTS, WINDMILL LANE, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
12/03/2018,295000,"95 MOURNE RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
09/03/2018,255507,"14 Elder Heath Drive, Kiltipper Road, Dublin 24",Dublin,Leinster,Ireland
09/03/2018,365000,"16 DRUMMOND PLACE, HAROLDS CROSS, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
09/03/2018,680000,"76 FOXFIELD RD, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
08/03/2018,441409,"6 Ely Square, Nutgrove Avenue, Rathfarnham, Dublin 14",Dublin,Leinster,Ireland
08/03/2018,250000,"7 VIKING COURT, MEATH PLACE, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
07/03/2018,315726.35,"27 Muileann Drive, Kettle's Lane, Kinsealy",Dublin,Leinster,Ireland
07/03/2018,356000,"39 CHARLESTOWN PARK, ST MARGARETS ROAD, FINGLAS, Dublin 11",Dublin,Leinster,Ireland
07/03/2018,300000,"8 ORCHARD TERRACE, CLONSILLA, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
05/03/2018,675000,"24 THE VIEW, ROBSWALL, MALAHIDE",Dublin,Leinster,Ireland
19/02/2018,255000,"42 PINEWOOD PARK, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
15/02/2018,268722,"2 Palmertown Way, Clover Hill Road, Clondalkin, Dublin 22",Dublin,Leinster,Ireland
13/02/2018,207500,"40 DISCOVERY BUILDING, MAGELLAN CRESENT, SPINGDRIFT AVE",Dublin,Leinster,Ireland
08/02/2018,1550000,"15 BRENNANSTOWN VALE, CARRICKMINES, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
01/02/2018,400000,"EASTWINDS, SKERRIES ROAD, RUSH",Dublin,Leinster,Ireland
23/03/2018,385000,"1 EL PINAR, KILGOBBIN RD, STEPASIDE DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
23/03/2018,656387.66,"180 Stepaside Park, Stepaside, Dublin 18",Dublin,Leinster,Ireland
23/03/2018,431718.06,"19 The Walk, Carrickmines Green, Carrickmines",Dublin,Leinster,Ireland
22/03/2018,230000,"60 LANESBOROUGH COURT, ST MARGARETS RD, CHARLESTOWN DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
22/03/2018,238000,"APT 25, 29 JAMESS WALK, RIALTO DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
21/03/2018,213000,"107 PINEWOOD, BALBRIGGAN, GREEN RD",Dublin,Leinster,Ireland
21/03/2018,371000,"20 SHERBORNE, AUNGIER ST, DUBLIN 1, Dublin 2",Dublin,Leinster,Ireland
21/03/2018,350000,"48 LAVERTY COURT, OFF QUINNS LANE, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
21/03/2018,405286,"9 Diswellstown Grove, Castleknock",Dublin,Leinster,Ireland
21/03/2018,550000,"BASEMENT APT, 48 FITZWILLIAM SQ, DUBLIN 2, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,535000,"54 PROSPECT MEADOWS, STOCKING LANE, RATHFARNHAM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
20/03/2018,191500,"59 ROSEDALE CLOSE, CLONEE, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
20/03/2018,279000,"9 KELLS RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
16/03/2018,1025000,"16 VERNON GROVE, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
16/03/2018,270000,"412 TIME PLACE, 21 CORRIG RD, SANDYMOUNT DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
16/03/2018,270000,"512 TIME PLACE, 21 CORRIG RD, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
16/03/2018,535000,"81 MARIAN RD, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
15/03/2018,301000,"122 COMERAGH RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
15/03/2018,221000,"46 HOLYWELL CRESCENT SOUTH, HOLYWELL, FELTRIM RD",Dublin,Leinster,Ireland
14/03/2018,431718.06,"1 Larkfield Place, Clay Farm, Leopardstown",Dublin,Leinster,Ireland
14/03/2018,142500,"1A SEATOWN RD, SWORDS, DUBLIN",Dublin,Leinster,Ireland
14/03/2018,498000,"5 GREENVILLE TERRACE, SOUTH CIRCULAR RD, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
13/03/2018,533040,"17 Terenure Gate, Terenure Road West, Dublin 6W, Dublin 6w",Dublin,Leinster,Ireland
13/03/2018,392070.48,"5 Rahillion Drive, Donabate",Dublin,Leinster,Ireland
13/03/2018,395000,"65 COOLATREE RD, BEAUMONT, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
12/03/2018,490000,"APT 30 THE SANDERLING, THORNWOOD, BOOTERSTOWN AVE",Dublin,Leinster,Ireland
09/03/2018,349559.64,"10 ST KEVINS PARADE, SOURTH CIRCULAR ROAD, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
09/03/2018,282250.55,"13 CASTLEGATE SQ, ADAMSTOWN, LUCAN",Dublin,Leinster,Ireland
09/03/2018,269293.23,"4 MILLRACE PARK, SAGGART, COUNTY DUBLIN, Dublin 24",Dublin,Leinster,Ireland
09/03/2018,287994.3,"4 PRIORSWOOD LODGE, CLONSHAUGH, DUBLIN 17",Dublin,Leinster,Ireland
09/03/2018,183040.96,"482 CUSHLAWN PARK, TALLAGHT, DUBLIN 24",Dublin,Leinster,Ireland
09/03/2018,254582.44,"5 LEIN PARK, HARMONSTOWN, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
09/03/2018,206953,"APT 94 CLEARWATER COVE, OLD DUN LAOGHAIRE ROAD, MONKSTOWN",Dublin,Leinster,Ireland
08/03/2018,295000,"128 THE LIGHTHOUSE, CHURCH RD, EAST WALL DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
07/03/2018,345000,"14 THE HERN, THORN WOOD, BOOTERSTOWN AVE",Dublin,Leinster,Ireland
07/03/2018,555066,"188A Collins Avenue, Beaumont, Dublin 9, Dublin 9",Dublin,Leinster,Ireland
06/03/2018,325991,"15 Shackleton Close, Shackleton Park, Lucan",Dublin,Leinster,Ireland
05/03/2018,263436.12,"15 Drynam Avenue, Kettles Lane, Kinsealy",Dublin,Leinster,Ireland
28/02/2018,692500,"12 HADLEIGH COURT, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
28/02/2018,550660,"Apt 80 Eustace Court, Cualanor, Upr Glenageary Road",Dublin,Leinster,Ireland
27/02/2018,695000,"46 KINCORA AVE, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
26/02/2018,280025,"17A PAKENHAM APTS, MONKSTOWN, BLACKROCK",Dublin,Leinster,Ireland
23/02/2018,945000,"78 CLONTARF RD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
23/02/2018,282000,"Apartment 8, Bramley Hall, Diswellstown, Dublin 15",Dublin,Leinster,Ireland
23/02/2018,491000,"APT 41 THE MOORINGS, FITZWILLIAM QUAY, RINGSEND",Dublin,Leinster,Ireland
22/02/2018,414096,"Larkfield Place, Clayfarm, Dublin 18",Dublin,Leinster,Ireland
21/02/2018,500000,"8 MOUNT HORALDS TERRACE, HAROLD CROSS, RATHMINES",Dublin,Leinster,Ireland
16/02/2018,321000,"2 AUGHRIM PLACE, SMITHFIELD, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
16/02/2018,375000,"APT 1-3, 11 PRUSSIA ST, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
08/02/2018,399000,"25 CHERRYFIELD RD, WALKINSTOWN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
22/03/2018,341000,"108 OLD BAWN RD, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
22/03/2018,378048,"15 Croftwell, School Road, Rathcoole",Dublin,Leinster,Ireland
21/03/2018,276000,"14 ESKER MANOR, LUCAN, DUBLIN",Dublin,Leinster,Ireland
21/03/2018,1020000,"17 NORTH AVE, MOUNT MERRION, BLACKROCK",Dublin,Leinster,Ireland
21/03/2018,246696,"22 CASTLELAND PARK DRIVE, BALBRGGAN",Dublin,Leinster,Ireland
21/03/2018,415000,"38 BUNBURY GATE CRESCENT, SWORDS, DUBLIN",Dublin,Leinster,Ireland
21/03/2018,380000,"38 SHANGLAS RD, SANTRY, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
20/03/2018,350000,"116 CORKE ABBEY, WOODBROOK, BRAY",Dublin,Leinster,Ireland
16/03/2018,700000,"2 BRIGHTON AVE, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
16/03/2018,265000,"212 TIME PLACE, 21 CORRIG RD, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
16/03/2018,265000,"312 TIME PLACE, 21 CORRIG RD, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
16/03/2018,292641,"44 The Close, Citywest Village, Citywest",Dublin,Leinster,Ireland
16/03/2018,303964,"66 The Close, Citywest Village, Citywest, Dublin 24",Dublin,Leinster,Ireland
16/03/2018,1600000,"SOUTHWARD, 22 GREENFIELD RD, SUTTON DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
15/03/2018,541850.22,"10 DISWELLSTOWN VIEW, CASTLEKNOCK, Dublin 15",Dublin,Leinster,Ireland
15/03/2018,265000,"168 PALMERSTOWN WOODS, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
15/03/2018,414096,"Apt. 29 Orwell Gate, Marianella, Rathgar, Dublin 6",Dublin,Leinster,Ireland
14/03/2018,332000,"14 BURNSIDE, SANTRY, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
14/03/2018,275000,"31 BROOKEWOOD ABBEY, BROOKWOOD GROVE, ARTANE",Dublin,Leinster,Ireland
13/03/2018,725110.13,"17 Castleknock Cross, Castleknock, Dublin 15",Dublin,Leinster,Ireland
13/03/2018,1100000,"28A CLYDE LANE, DUBLIN 4, DUBLIN, Dublin 4",Dublin,Leinster,Ireland
13/03/2018,400000,"5 PINELAWN, OLDBAWN, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
12/03/2018,560000,"13 LIMEKILN RD, MANOR ESTATE, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
09/03/2018,630000,"22 LOMBARD ST WEST, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
09/03/2018,333920.7,"23 Rathmill Green, Rathmill Manor, Rathcoole",Dublin,Leinster,Ireland
09/03/2018,260000,"24 LOURDES RD, MARYLAND, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
09/03/2018,482000,"36 THE PADDOCK, NAVAN RD, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
09/03/2018,154185,"98 Ash House, Silverbanks, The Coast, Dublin 13",Dublin,Leinster,Ireland
08/03/2018,435000,"12 LIMEKILN DR, MANOR ESTATE, TERENURE DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
07/03/2018,3400000,"15 ST COLUMCILLES DR, SWORDS, DUBLIN",Dublin,Leinster,Ireland
07/03/2018,310000,"18 ALPINE RISE, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
05/03/2018,392070,"19 Dawson Place, Arbour hill, Dublin 7",Dublin,Leinster,Ireland
01/03/2018,532000,"36 SANDYFORD HALL PARK, SANDYFORD, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
27/02/2018,334801,"49 The Avenue, Hansfield Wood, Hansfield",Dublin,Leinster,Ireland
23/02/2018,192000,"64 SAINT MARGARETS ROAD, HAMPTON WOOD, FINGLAS",Dublin,Leinster,Ireland
22/02/2018,180000,"11 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
22/02/2018,195000,"21 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
22/02/2018,195000,"28 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
22/02/2018,70750,"35, WOODBANK AVENUE, FINGLAS WEST DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
20/02/2018,259000,"APT 166, THE GALLERY, TURVEY WALK",Dublin,Leinster,Ireland
20/02/2018,168000,"APT 97, 109 PARNELL ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
20/02/2018,260000,"NUTSTOWN CROSS, GARRISTOWN, DUBLIN",Dublin,Leinster,Ireland
19/02/2018,317180,"7 Comyn Manor, Seatown Road, Swords",Dublin,Leinster,Ireland
19/02/2018,1020000,"ANNAGHLAKE, DALKEY AVE, DALKEY",Dublin,Leinster,Ireland
16/02/2018,362000,"28 HIBERNIAN, THE GASWORKS, SOUTH LOTTS RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
15/02/2018,515000,"75 ASHFIELD RD (GROUND FLOOR FLAT), RANELAGH, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
15/02/2018,910000,"LACKENASH, BARNHILL RD, DALKEY",Dublin,Leinster,Ireland
08/02/2018,1020000,"GLENCOE, 56 DUBLIN RD, SUTTON DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
31/01/2018,262000,"8 BOW BRIDGE, KILMAINHAM, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
15/01/2018,175000,"APT 2 BUTLER COURT, 28 LWR ORMOND QUAY, DUBLIN 1",Dublin,Leinster,Ireland
21/03/2018,299559.47,"26 Parkside Crescent, Parkside, Malahide Road",Dublin,Leinster,Ireland
21/03/2018,244000,"44 THE COURTYARD, HILL ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
20/03/2018,365005,"15 THE TIDES, SOUTH STRAND, SKERRIES",Dublin,Leinster,Ireland
20/03/2018,345000,"22 NIALL ST, STONEYBATTER, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
