Date of Sale,Price,Address,City,State,Country
14/05/2018,557000,"7 ORWELL GARDENS, RATHGAR, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
11/05/2018,200000,"19 ROCKVIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
11/05/2018,430000,"21 KELSTON AVE, FOXROCK, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
11/05/2018,191000,"6 NORTHCLIFFE, CHAPELIZOD, DUBLIN 20, Dublin 20",Dublin,Leinster,Ireland
11/05/2018,245000,"9A BOHERNABREENA, COTTAGES TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
04/05/2018,340000,"48 SEABURY, SYDNEY PARADE AVE, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,210000,"APT 21, EARLS COURT, REUBEN ST DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
02/05/2018,748899,"4 Hampton, Grace Park Rd, Druncondra",Dublin,Leinster,Ireland
02/05/2018,735000,"7 KILBARRACK GROVE, DUBLIN 5, DUBLIN, Dublin 5",Dublin,Leinster,Ireland
02/05/2018,537035,"No 24 Woodbank, Shankill",Dublin,Leinster,Ireland
27/04/2018,135000,"22 CASEMENT GREEN, FINGLAS WEST, DUBLIN 11",Dublin,Leinster,Ireland
27/04/2018,315000,"22 THOMAS DAVIS STREET, DUBLIN 8",Dublin,Leinster,Ireland
27/04/2018,308370.04,"Apt. 7 Bramley Hall, Diswellstown, Castleknock",Dublin,Leinster,Ireland
24/04/2018,361000,"18 COOLEEN AVENUE, BEAUMONT, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
19/04/2018,156000,"39 RUSSELL CRESCENT, FORTUNESTOWN, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
17/04/2018,263775,"496 MOURNE RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
16/04/2018,285000,"2 ROSS ST, OXMANTOWN RD, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
16/04/2018,357000,"55 FAIRVIEW STRAND, FAIRVIEW, DUBLIN 3",Dublin,Leinster,Ireland
10/04/2018,350000,"33 HERBERTON PARK, RIALTO, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
09/04/2018,240000,"9A ST JOHNS CLOSE, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
21/05/2018,295000,"11 THE WAY, SKERRIES ROCK, SKERRIES",Dublin,Leinster,Ireland
21/05/2018,2900000,"16 WELLINGTON ROAD, BALLSBRIDGE, DUBLIN 4",Dublin,Leinster,Ireland
18/05/2018,375000,"11 THE OVAL, TULLYVALE, CABINTEELY, Dublin 18",Dublin,Leinster,Ireland
18/05/2018,101000,"128 THE PLAZA, BALLYMUN, DUBLIN 11, Dublin 9",Dublin,Leinster,Ireland
18/05/2018,192000,"15 SILLOGE GARDENS, BALLYMUN, DUBLIN 11",Dublin,Leinster,Ireland
18/05/2018,200000,"16 CASTLE ST, DALKEY, DUBLIN",Dublin,Leinster,Ireland
18/05/2018,740000,"21 WESLEY HEIGHTS, DUNDRUM, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
18/05/2018,600000,"24 The Terrace, Robswall, Malahide",Dublin,Leinster,Ireland
18/05/2018,680000,"26 THE VIEW, ROBSWALL, MALAHIDE",Dublin,Leinster,Ireland
18/05/2018,350000,"3 NORTHUMBERLAND COURT, NORTHUMBERLAND ROAD, BALLSBRIDGE",Dublin,Leinster,Ireland
18/05/2018,300000,"99 DROMARD RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
18/05/2018,950000,"APT 15 SUTTON CASTLE, SHIELMARTIN ROAD, SUTTON, Dublin 13",Dublin,Leinster,Ireland
17/05/2018,455000,"11 CASTLEROSSE VIEW, BALDOYLE, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
17/05/2018,623000,"123 DRUMNIGH WOOD, PORTMARNOCK, DUBLIN, Dublin 13",Dublin,Leinster,Ireland
17/05/2018,645000,"14 DUFFERIN AVE, SOUTH CIRCULAR RD, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
17/05/2018,237500,"160 BURNELL SQ, NORTHERN CROSS, MALAHIDE RD DUBLIN 17, Dublin 17",Dublin,Leinster,Ireland
17/05/2018,992110,"20 EDWARD LANE, BLOOMFIELD, DONNYBROOK, Dublin 4",Dublin,Leinster,Ireland
17/05/2018,409691.62,"21 Eustace Court, Cualanor, Upper Glenageary Road",Dublin,Leinster,Ireland
17/05/2018,268000,"23 ROSE PARK, BALROTHERY, BALBRIGGAN",Dublin,Leinster,Ireland
17/05/2018,380000,"34 WOODLAWN RISE, SANTRY, DUBLIN 9, Dublin 17",Dublin,Leinster,Ireland
17/05/2018,247000,"5 HOLYWELL AVE, SWORDS, DUBLIN",Dublin,Leinster,Ireland
17/05/2018,205000,"APT 45, RATHBORNE COURT, ASHTOWN DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
16/05/2018,230000,"2 FORTLAWN AVE, BLANCHARDSTOWN, DUBLIN CITY, Dublin 15",Dublin,Leinster,Ireland
16/05/2018,275000,"49 HEATHER VIEW CLOSE, AYLESBURY, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
16/05/2018,210000,"97 LATCHFORD SQ, CASTAHEANY, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
16/05/2018,297000,"FLAT 23, MONTGOMERY COURT, FOLEY STREET",Dublin,Leinster,Ireland
15/05/2018,373000,"17 JOHN DILLON ST, DUBLIN 8, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
15/05/2018,277533.04,"4 Cuil Duin Walk, Citywest, Dublin 24, Dublin 24",Dublin,Leinster,Ireland
15/05/2018,870000,"72 ST AIDANS DR, GOATSTOWN, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
15/05/2018,200000,"WORKERS COTTAGE, LEHAUNSTOWN PARK, CHERRYWOOD",Dublin,Leinster,Ireland
13/05/2018,248000,"38 CRESCENT HOUSE, HOWTH RD, CLONTARF DUBLIN 3, Dublin 5",Dublin,Leinster,Ireland
10/05/2018,775000,"19 Knockrabo Drive, Mount Anville Road, Dublin 14, Dublin 14",Dublin,Leinster,Ireland
10/05/2018,235000,"APT 22, 109 PARNELL STREET, DUBLIN 1",Dublin,Leinster,Ireland
10/05/2018,210000,"APT 91, MALTHOUSE, MARROWBONE LANE DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
09/05/2018,70000,"19 OLDCOURT, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
09/05/2018,471365,"65 Montpellier Hill, Arbour Hill, Dublin 7",Dublin,Leinster,Ireland
08/05/2018,465000,"56 MURPHYSTOWN RD, LEOPARDSTOWN, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
04/05/2018,290000,"63 RIDGEWOOD SQ, SWORDS, DUBLIN",Dublin,Leinster,Ireland
02/05/2018,256650,"APARTMENT 29, ATRIUM, ISLAND ST",Dublin,Leinster,Ireland
30/04/2018,175000,"143 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
30/04/2018,262500,"60A CARDIFFSBRIDGE RD, FINGLAS WEST DUBLIN 11, DUBLIN, Dublin 11",Dublin,Leinster,Ireland
23/04/2018,395000,"10 THE HEATH, LUTTRELL PARK, CASTLEKNOCK",Dublin,Leinster,Ireland
23/04/2018,255000,"27 FERNLEIGH CRECENT, RIVERWOOD, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
20/04/2018,160000,"12 SYCAMORE, CLONSHAUGH WOODS, DUBLIN 17, Dublin 17",Dublin,Leinster,Ireland
20/04/2018,233480,"40 Sycamore House, Silverbanks, The Coast, Dublin 13",Dublin,Leinster,Ireland
19/04/2018,530000,"164 MONALEA GR, DUBLIN 24, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
16/04/2018,370000,"27 FAIRVIEW STRAND, FAIRVIEW, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
13/04/2018,1500000,"HAYFIELD, CHURCH RD, KILLINEY",Dublin,Leinster,Ireland
23/02/2018,748898.67,"4 Knockrabo Avenue, Knockrabo, Mount Anville Road, Dublin 14",Dublin,Leinster,Ireland
15/02/2018,154185.02,"36 BIRCH HOUSE, SILVERBANKS, THE COAST, Dublin 13",Dublin,Leinster,Ireland
18/05/2018,292000,"10 CASSIAN SQUARE EAST, ASHTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
18/05/2018,278000,"10 SPRINGBANK, SAGGART, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
18/05/2018,270000,"110 GLEANN NA RI, DRUIDS VALLEY, CABINTEELY DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
18/05/2018,420000,"142 BRIAN RD, FAIRVIEW, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
18/05/2018,359000,"32 OAKWOOD AVE, FINGLAS EAST, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
18/05/2018,262000,"72 HAMPTON SQUARE, NAAN ROAD, DUBLIN 7",Dublin,Leinster,Ireland
18/05/2018,264317,"76 OAK HOUSE, SILVERBANKS, THE COAST, Dublin 13",Dublin,Leinster,Ireland
18/05/2018,295000,"APT 10 4 HERBERTON ST, RIALTO, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
18/05/2018,217000,"APT 4 SYCAMORE, RIDGE HALL, BALLYBRACK",Dublin,Leinster,Ireland
17/05/2018,750000,"15 WYNBERG PARK, BLACKROCK, DUBLIN 4",Dublin,Leinster,Ireland
17/05/2018,788546.25,"43 Terenure Gate, Terenure Road West, Dublin 6w",Dublin,Leinster,Ireland
17/05/2018,115000,"56 SACKVILLE COURT, BLESSINGTON ST, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
16/05/2018,292500,"26 MOLAND HOUSE, TALBOT ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
16/05/2018,240000,"36 WOODBROOK CRESCENT, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
16/05/2018,277533.04,"6 Cuil Duin View, Cuil Duin, Citywest, Dublin 24",Dublin,Leinster,Ireland
15/05/2018,330000,"10 ASHLEY DR, SWORDS, DUBLIN",Dublin,Leinster,Ireland
15/05/2018,410000,"19 COOLGREENA RD, BEAUMONT, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
15/05/2018,246696,"2 CASTLELAND PARK DRIVE, BALBRIGGAN",Dublin,Leinster,Ireland
14/05/2018,290000,"32 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
14/05/2018,237885,"78 Oak House, Silverbanks, The Coast",Dublin,Leinster,Ireland
11/05/2018,273000,"18 CRUAGH RISE, STEPASIDE, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
11/05/2018,395000,"19 Sprangers Yard, Crow Street, Dublin 2",Dublin,Leinster,Ireland
11/05/2018,484581,"22 Woodbank, Dublin Road, Shankill, Dublin 18",Dublin,Leinster,Ireland
11/05/2018,506607,"Unit 20 Orwell Place, Marianella, Rathgar, Dublin 6",Dublin,Leinster,Ireland
10/05/2018,222000,"114 CHERRY ORCHARD AVE, BALLYFERMOT, DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
10/05/2018,145550,"26 GRIFFITH COURT, DUBLIN 3, DUBLIN, Dublin 3",Dublin,Leinster,Ireland
10/05/2018,279000,"39 CASTLE VIEW RD, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
09/05/2018,330397,"20 Hollywoodrath Park, Hollystown, Dublin 15",Dublin,Leinster,Ireland
09/05/2018,810000,"82 GROVE PARK, RATHMINES, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
08/05/2018,700000,"2 OAK LAWN, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
08/05/2018,210000,"8 MOYLARAGH PARK, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
03/05/2018,645000,"1 HAVEN VIEW, MALAHIDE, CO DUBLIN",Dublin,Leinster,Ireland
03/05/2018,442000,"47 SHANRATH RD, SANTRY, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
01/05/2018,160000,"11 ST MARKS DR, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
30/04/2018,472000,"25 ST ANNES AVE, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
30/04/2018,231000,"27 BEECHFIELD WAY, CLONEE, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
30/04/2018,187000,"3 COLLEGE VIEW, SILLOGE RD, BALLYMUN DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
27/04/2018,484581.49,"15 Wilkins View, Walkinstown, Dublin 12",Dublin,Leinster,Ireland
27/04/2018,506607,"64 Stillorgan Gate, Upper Kilmacud Road, Stillorgan",Dublin,Leinster,Ireland
27/04/2018,338000,"7 ST BRENDANS TERRACE, COOLOCK, DUBLIN 5",Dublin,Leinster,Ireland
27/04/2018,240000,"86 BURNELL COURT, NORTHERN CROSS, MALAHIDE ROAD, Dublin 3",Dublin,Leinster,Ireland
23/04/2018,348018,"Apt 94 Eustace Court, Cualanor, Upr Glenagery Road",Dublin,Leinster,Ireland
20/04/2018,850260,"7 MARINO PARK, THE ELMS, MOUNT MERRION AVE",Dublin,Leinster,Ireland
19/04/2018,155000,"47 TRAMWAY COURT, OLD BLESSINGTON RD, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
18/04/2018,315000,"179 RATOATH RD, CABRA WEST, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
18/04/2018,145000,"31 HOLYWELL DENE, FELTRIM RD, SWORDS",Dublin,Leinster,Ireland
16/04/2018,333921,"27 Rathmill Green, Rathcoole, County Dublin",Dublin,Leinster,Ireland
10/04/2018,435000,"26 SEVEN OAKS, SWORDS RD, DRUMCONDRA DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
10/04/2018,635000,"39 BLOOMFIELD PARK, BLOCK A, DONNYBROOK, Dublin 4",Dublin,Leinster,Ireland
04/04/2018,185000,"30 MELVILLE RISE, CITYSIDE, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
17/05/2018,488985.81,"15 The Rise, St. Marnock's Bay, Portmarnock",Dublin,Leinster,Ireland
17/05/2018,438000,"22 BELTON PARK AVE, DONNYCARNEY, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
17/05/2018,350000,"APT 121 SOUTHMEAD, BALLINTEAR RD, DUNDRUM, Dublin 16",Dublin,Leinster,Ireland
16/05/2018,635000,"27 HAVELOCK SQ, BATH AVE, SANDYMOUNT DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
16/05/2018,275000,"46 ELMBROOK CRESCENT, LUCAN, DUBLIN",Dublin,Leinster,Ireland
16/05/2018,591000,"55A CASTLEBYRNE PARK, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
16/05/2018,859031,"6 CLAIRVILLE LODGE, MALAHIDE, CO DUBLIN",Dublin,Leinster,Ireland
16/05/2018,150000,"61 CUSTOM HALL, LOWER GARDINER ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
16/05/2018,240970,"8 Heathfield Walk, Finglas, Dublin 11",Dublin,Leinster,Ireland
16/05/2018,415000,"98 GLENCLOY RD, LARKHILL, WHITEHALL DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
16/05/2018,1175000,"RED ROOFS, 33A BARNHILL RD, DALKEY",Dublin,Leinster,Ireland
15/05/2018,450000,"18 VERVILLE COURT, VERNON AVE, CLONTARF DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
15/05/2018,2775000,"2 DARTMOUTH RD, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
15/05/2018,205000,"25 DRUMCLIFFE DRIVE, DUBLIN, DBULIN 7",Dublin,Leinster,Ireland
15/05/2018,240000,"5 MILLCOURT AVE, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
15/05/2018,265000,"APT 17, REUBEN SQ, REUBEN ST, Dublin 8",Dublin,Leinster,Ireland
14/05/2018,127753.3,"153 Hampton Wood Road, Hampton Wood, Dublin 11",Dublin,Leinster,Ireland
14/05/2018,510000,"42 GERALDINE ST, PHIBSBOROUGH, DUBLIN 7, Dublin 7",Dublin,Leinster,Ireland
11/05/2018,283000,"38, CLONSHAUGH DRIVE, PRIORSWOOD DUBLIN 17, Dublin 17",Dublin,Leinster,Ireland
11/05/2018,285000,"51 GLENHILL RD, FINGLAS, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
09/05/2018,300000,"42 BROADMEADOWS, SWORDS, DUBLIN",Dublin,Leinster,Ireland
09/05/2018,569000,"69 CLONARD DR, SANDYFORD RD, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
08/05/2018,585000,"63 FLOWER GROVE, GLENAGEARY, DUBLIN",Dublin,Leinster,Ireland
04/05/2018,340000,"APT 6, TRINITY PLAZA, DUBLIN CITY, Dublin 2",Dublin,Leinster,Ireland
03/05/2018,162000,"163 CRUISE PARK DR, TYRRELSTOWN, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
03/05/2018,165000,"APT 15 FORT OSTMAN, OLD COUNTY ROAD, CRUMLIN, Dublin 12",Dublin,Leinster,Ireland
27/04/2018,747021.35,"45 Terenure Gate, Terenure Road West, Dublin 6W",Dublin,Leinster,Ireland
27/04/2018,405000,"46 St Edmunds Grove, St Edmunds, St Loman's Road, Dublin 20",Dublin,Leinster,Ireland
27/04/2018,310000,"48 St Edmunds Grove, St Edmunds, St Loman's Road, Dublin 20",Dublin,Leinster,Ireland
27/04/2018,310000,"50 St Edmunds Grove, St Edmunds, St Loman's Road, Dublin 20",Dublin,Leinster,Ireland
27/04/2018,400000,"52 St Edmunds Grove, St Edmunds, St Loman's Road, Dublin 20",Dublin,Leinster,Ireland
27/04/2018,400000,"54 St Edmunds Grove, St Edmunds, St Loman's Road",Dublin,Leinster,Ireland
27/04/2018,310000,"56 St Edmunds Grove, St Edmunds, St Loman's Road",Dublin,Leinster,Ireland
27/04/2018,310000,"58 St Edmunds Grove, St Edmunds, St Loman's Road, Dublin 20",Dublin,Leinster,Ireland
27/04/2018,400000,"60 St Edmunds Grove, St Edmunds, St Loman's Road, Dublin 20",Dublin,Leinster,Ireland
27/04/2018,400000,"62 St Edmunds Grove, St Edmunds, St Loman's road",Dublin,Leinster,Ireland
27/04/2018,310000,"64 St Edmunds Grove, St Edmunds, St Loman's Road",Dublin,Leinster,Ireland
27/04/2018,310000,"66 St Edmunds Grove, St Edmunds, St Loman's Road, Dublin 20",Dublin,Leinster,Ireland
27/04/2018,405000,"68 St Edmunds Grove, St Edmunds, St Loman's Road",Dublin,Leinster,Ireland
26/04/2018,312775.33,"19 Hollywoodrath Park, Hollystown, Dublin 15",Dublin,Leinster,Ireland
25/04/2018,280000,"8 MONASTERBOICE RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
24/04/2018,259919,"32 Elder Heath Drive, Elder Heath, Kiltipper Road, Dublin 24",Dublin,Leinster,Ireland
23/04/2018,259000,"12 SADDLERS AVE, THE SADDLERS, MULHUDDART DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
16/04/2018,315001,"19 BEAU PARK MEWS, CLONGRIFFIN, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
13/04/2018,442000,"6 ST BRIGIDS CLOSE, KILLESTER, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
09/04/2018,203000,"12 BROOKVIEW CRESCENT, TALLAGHT DUBLIN 24, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
06/04/2018,1450000,"BERRINGTON HOUSE, 81 MONKSTOWN RD, MONKSTOWN",Dublin,Leinster,Ireland
05/04/2018,350000,"78 SEAPARK, DUBLIN, Dublin 3",Dublin,Leinster,Ireland
05/04/2018,695000,"8 BATH AVE PLACE, SANDYMOUNT, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
19/02/2018,665000,"20 KILBARRACK RD, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
17/05/2018,365000,"APT 207, ONE BEACON, SANDYFORD",Dublin,Leinster,Ireland
16/05/2018,281550,"111 THE FORUM, SANDYFORD, DUBLIN, Dublin 18",Dublin,Leinster,Ireland
16/05/2018,436123.34,"12 Rahillion Drive, Donabate",Dublin,Leinster,Ireland
16/05/2018,431000,"122 HARCOURT GREEN, CHARLEMONT ST, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
16/05/2018,990803,"22 WILFIELD RD, SANDYMOUNT, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
16/05/2018,290748.89,"30 Hollywoodrath Park, Hollystown, Dublin 15",Dublin,Leinster,Ireland
16/05/2018,234000,"30 WHITEHALL SQ, QUARRY DR, PERRYSTOWN DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
16/05/2018,280000,"35 OAKLANDS AVE, SWORDS, DUBLIN",Dublin,Leinster,Ireland
16/05/2018,264273,"6 Park Grove, Hansfield Wood, Hansfield",Dublin,Leinster,Ireland
16/05/2018,365000,"7 THE COURT, ROBSWALL, MALAHIDE",Dublin,Leinster,Ireland
16/05/2018,995000,"8 LEOPARDSTOWN RD, FOXROCK, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
15/05/2018,330000,"4 BELVILLE COURT, JOHNSTOWN RD, CABINTEELY",Dublin,Leinster,Ireland
15/05/2018,335000,"40 TAMARISK COURT, KILNAMANAGH, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
14/05/2018,277533.03,"10 CUIL DUIN WALK, CUIL DUIN, CITYWEST, Dublin 24",Dublin,Leinster,Ireland
14/05/2018,295000,"62 BELFRY SQ, CITYWEST, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
11/05/2018,246696,"10 Elder Heath Drive, Elder Heath, Kiltipper Road, Dublin 24",Dublin,Leinster,Ireland
11/05/2018,270000,"15 ST FINIANS CRESCENT, LUCAN, DUBLIN",Dublin,Leinster,Ireland
11/05/2018,375000,"5 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
11/05/2018,610000,"66 CREMORNE, KNOCKLYON, TEMPLEOGUE DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
11/05/2018,320000,"TOP FLAT, 18 BASIN STREET UPPER, DUBLIN 8",Dublin,Leinster,Ireland
10/05/2018,436123.34,"14 Rahillion Drive, Donabate",Dublin,Leinster,Ireland
10/05/2018,335000,"3 Adamstown Boulevard, Adamstown Square, Adamstown",Dublin,Leinster,Ireland
10/05/2018,206000,"32 FINN EBER SQ, FINGLAS, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
10/05/2018,445000,"48A CHERRYWOOD, LOUGHLINSTOWN, DUBLIN",Dublin,Leinster,Ireland
09/05/2018,195154,"31 Hollywoodrath Park, Hollystown, Dublin 15",Dublin,Leinster,Ireland
09/05/2018,246696,"8 Elder Heath Drive, Elder Heath, Kiltipper Road, Dublin 24",Dublin,Leinster,Ireland
09/05/2018,196000,"82 MAYESTON COURT, ST MARGARETS RD, FINGLAS DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
08/05/2018,200000,"10 SHENICK AVE, SKERRIES, DUBLIN",Dublin,Leinster,Ireland
08/05/2018,465000,"147 ROSARY TERRACE, STELLA GARDENS, IRISHTOWN DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
08/05/2018,426000,"3 BANKSIDE COTTAGES, MILLTOWN BRIDGE, MILLTOWN DUBLIN 6, Dublin 14",Dublin,Leinster,Ireland
08/05/2018,269823.78,"9 Beechwood Gate, Beechwood, Hansfield",Dublin,Leinster,Ireland
04/05/2018,308370,"1 Castlegrange Lawn, Castaheany, Dublin 15",Dublin,Leinster,Ireland
04/05/2018,245000,"2 GRALLAGH COTTAGES, GARRISTOWN, DUBLIN",Dublin,Leinster,Ireland
04/05/2018,405000,"APT 28 DE VESCI HOUSE, LONGFORD PLACE, DUN LAOGHAIRE",Dublin,Leinster,Ireland
03/05/2018,223600,"32 Maydenhayes Road, Monington, County Meath, Dublin 15",Dublin,Leinster,Ireland
03/05/2018,213000,"BLOCK 11 APT 22, LIFFEY ROW, LIFFEY VALLEY PARK LUCAN",Dublin,Leinster,Ireland
02/05/2018,535000,"56 PARK AVE, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
02/05/2018,320000,"6 SUNNYBANK COURT, DUNDRUM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
27/04/2018,4500000,"81 PARK AVE, SANDYMOUNT, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
23/04/2018,180000,"15 KELLYS BAY HEIGHTS, SKERRIES, DUBLIN",Dublin,Leinster,Ireland
23/04/2018,510000,"APT 27, QUARTIER BLOOM, ORMOND QUAY LOWER DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
19/04/2018,590000,"7 RATHMINES PARK, RATHMINES, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
18/04/2018,800000,"59 BATH AVE, SANDYMOUNT, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
13/04/2018,225000,"40 THE WAY, HUNTERS RUN CLONEE, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
11/04/2018,704847,"74 Ardilea crescent, Ardilea, clonskeagh",Dublin,Leinster,Ireland
09/04/2018,155000,"20A GATEWAY CRESCENT, GATEWAY, BALLYMUN, Dublin 11",Dublin,Leinster,Ireland
06/04/2018,692000,"1 ARKENDALE COURT, GLENAGEARY, DUBLIN",Dublin,Leinster,Ireland
06/04/2018,920000,"78 KINCORA ROAD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
04/04/2018,170000,"69 CASTLEFIELD COURT, CLONSILLA DUBLIN 15, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
22/03/2018,455000,"Apt 34 Eustace Court, Cualanor, Upper Glenageary Road",Dublin,Leinster,Ireland
16/05/2018,358000,"57 HUNTERS WALK, HUNTERS WOOD, BALLYCULLEN RD DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
15/05/2018,164428,"1 SCHOOLHOUSE COURT, SCHOOLHOUSE LANE, SANTRY, Dublin 9",Dublin,Leinster,Ireland
15/05/2018,164428,"2 SCHOOLHOUSE COURT, SCHOOLHOUSE LANE, SANTRY, Dublin 9",Dublin,Leinster,Ireland
15/05/2018,300000,"203 CROSBIES YARD, OSSORY RD, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
15/05/2018,625000,"26 MERTON AVE, SOUTH CIRCULAR RD, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
15/05/2018,348017.67,"28 Rahillion Drive, Donabate, Co. Dublin",Dublin,Leinster,Ireland
15/05/2018,164428,"3 SCHOOLHOUSE COURT, SCHOOLHOUSE LANE, SANTRY, Dublin 9",Dublin,Leinster,Ireland
15/05/2018,164428,"4 SCHOOLHOUSE COURT, SCHOOLHOUSE LANE, SANTRY, Dublin 9",Dublin,Leinster,Ireland
15/05/2018,164428,"5 SCHOOLHOUSE COURT, SCHOOLHOUSE LANE, SANTRY, Dublin 9",Dublin,Leinster,Ireland
15/05/2018,330396.47,"6 Parkside Court, Parkside, Clongriffin",Dublin,Leinster,Ireland
